Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,686205,-,-,-,29.17,-96.94,0,50,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2015,6,5,4,30,0,0,23.532342529296898
2015,6,5,5,0,0,0,23.293725585937523
2015,6,5,5,30,0,0,23.092034912109398
2015,6,5,6,0,0,0,22.890313720703148
2015,6,5,6,30,0,0,22.733087158203148
2015,6,5,7,0,0,0,22.575830078125023
2015,6,5,7,30,0,0,22.450189208984398
2015,6,5,8,0,0,0,22.324548339843773
2015,6,5,8,30,0,0,22.209405517578148
2015,6,5,9,0,0,0,22.094262695312523
2015,6,5,9,30,0,0,21.974114990234398
2015,6,5,10,0,0,0,21.853967285156273
2015,6,5,10,30,0,0,21.834863281250023
2015,6,5,11,0,0,0,21.815759277343773
2015,6,5,11,30,0,0,22.786187744140648
2015,6,5,12,0,35,148,23.756616210937523
2015,6,5,12,30,66,339,24.714776611328148
2015,6,5,13,0,89,476,25.672906494140648
2015,6,5,13,30,105,573,26.703424072265648
2015,6,5,14,0,119,644,27.733911132812523
2015,6,5,14,30,129,697,28.299615478515648
2015,6,5,15,0,138,738,28.865289306640648
2015,6,5,15,30,146,769,29.328515625000023
2015,6,5,16,0,151,794,29.791741943359398
2015,6,5,16,30,156,812,30.193139648437523
2015,6,5,17,0,160,825,30.594537353515648
2015,6,5,17,30,162,834,30.859674072265648
2015,6,5,18,0,163,839,31.124810791015648
2015,6,5,18,30,164,841,31.249780273437523
2015,6,5,19,0,163,838,31.374719238281273
2015,6,5,19,30,161,832,31.341271972656273
2015,6,5,20,0,159,822,31.307824707031273
2015,6,5,20,30,155,808,31.085351562500023
2015,6,5,21,0,150,788,30.862878417968773
2015,6,5,21,30,144,762,30.501214599609398
2015,6,5,22,0,136,729,30.139520263671898
2015,6,5,22,30,182,505,29.641381835937523
2015,6,5,23,0,116,627,29.143273925781273
2015,6,5,23,30,102,551,28.538995361328148
2015,6,6,0,0,83,449,27.934747314453148
2015,6,6,0,30,59,300,27.008081054687523
2015,6,6,1,0,26,98,26.081414794921898
2015,6,6,1,30,0,0,25.665002441406273
2015,6,6,2,0,0,0,25.248590087890648
2015,6,6,2,30,0,0,24.901788330078148
2015,6,6,3,0,0,0,24.555017089843773
2015,6,6,3,30,0,0,24.251611328125023
2015,6,6,4,0,0,0,23.948205566406273
2015,6,6,4,30,0,0,23.709313964843773
2015,6,6,5,0,0,0,23.470422363281273
2015,6,6,5,30,0,0,23.255975341796898
2015,6,6,6,0,0,0,23.041528320312523
2015,6,6,6,30,0,0,22.850610351562523
2015,6,6,7,0,0,0,22.659692382812523
2015,6,6,7,30,0,0,22.490625000000023
2015,6,6,8,0,0,0,22.321527099609398
2015,6,6,8,30,0,0,22.159661865234398
2015,6,6,9,0,0,0,21.997796630859398
2015,6,6,9,30,0,0,21.833367919921898
2015,6,6,10,0,0,0,21.668939208984398
2015,6,6,10,30,0,0,21.604150390625023
2015,6,6,11,0,0,0,21.539361572265648
2015,6,6,11,30,0,0,22.523767089843773
2015,6,6,12,0,35,151,23.508172607421898
2015,6,6,12,30,66,343,24.716973876953148
2015,6,6,13,0,88,481,25.925805664062523
2015,6,6,13,30,104,578,26.901055908203148
2015,6,6,14,0,117,649,27.876336669921898
2015,6,6,14,30,128,703,28.604486083984398
2015,6,6,15,0,137,744,29.332666015625023
2015,6,6,15,30,144,775,29.876092529296898
2015,6,6,16,0,150,799,30.419488525390648
2015,6,6,16,30,154,817,30.817407226562523
2015,6,6,17,0,158,830,31.215325927734398
2015,6,6,17,30,160,839,31.431665039062523
2015,6,6,18,0,162,843,31.648004150390648
2015,6,6,18,30,162,845,31.726098632812523
2015,6,6,19,0,161,842,31.804193115234398
2015,6,6,19,30,160,837,31.710748291015648
2015,6,6,20,0,157,827,31.617303466796898
2015,6,6,20,30,153,813,31.401269531250023
2015,6,6,21,0,148,793,31.185235595703148
2015,6,6,21,30,142,769,30.806848144531273
2015,6,6,22,0,135,736,30.428430175781273
2015,6,6,22,30,126,693,29.946771240234398
2015,6,6,23,0,115,637,29.465112304687523
2015,6,6,23,30,101,562,28.913293457031273
2015,6,7,0,0,83,462,28.361474609375023
2015,6,7,0,30,60,313,27.379968261718773
2015,6,7,1,0,27,107,26.398431396484398
2015,6,7,1,30,0,0,25.955712890625023
2015,6,7,2,0,0,0,25.512963867187523
2015,6,7,2,30,0,0,25.153894042968773
2015,6,7,3,0,0,0,24.794854736328148
2015,6,7,3,30,0,0,24.485192871093773
2015,6,7,4,0,0,0,24.175531005859398
2015,6,7,4,30,0,0,23.893426513671898
2015,6,7,5,0,0,0,23.611291503906273
2015,6,7,5,30,0,0,23.353082275390648
2015,6,7,6,0,0,0,23.094873046875023
2015,6,7,6,30,0,0,22.855584716796898
2015,6,7,7,0,0,0,22.616296386718773
2015,6,7,7,30,0,0,22.403558349609398
2015,6,7,8,0,0,0,22.190850830078148
2015,6,7,8,30,0,0,21.990441894531273
2015,6,7,9,0,0,0,21.790063476562523
2015,6,7,9,30,0,0,21.608087158203148
2015,6,7,10,0,0,0,21.426110839843773
2015,6,7,10,30,0,0,21.368768310546898
2015,6,7,11,0,0,0,21.311456298828148
2015,6,7,11,30,0,0,22.409936523437523
2015,6,7,12,0,36,158,23.508386230468773
2015,6,7,12,30,66,352,24.645593261718773
2015,6,7,13,0,87,488,25.782769775390648
2015,6,7,13,30,103,584,26.707421875000023
2015,6,7,14,0,116,654,27.632043457031273
2015,6,7,14,30,127,706,28.407006835937523
2015,6,7,15,0,135,745,29.181939697265648
2015,6,7,15,30,142,775,29.729852294921898
2015,6,7,16,0,404,136,30.277734375000023
2015,6,7,16,30,152,816,30.669671630859398
2015,6,7,17,0,155,829,31.061608886718773
2015,6,7,17,30,158,837,31.301995849609398
2015,6,7,18,0,159,841,31.542352294921898
2015,6,7,18,30,159,842,31.611047363281273
2015,6,7,19,0,474,311,31.679742431640648
2015,6,7,19,30,157,833,31.642266845703148
2015,6,7,20,0,154,823,31.604821777343773
2015,6,7,20,30,151,809,31.432183837890648
2015,6,7,21,0,146,789,31.259576416015648
2015,6,7,21,30,140,764,30.919702148437523
2015,6,7,22,0,133,731,30.579858398437523
2015,6,7,22,30,248,244,30.106896972656273
2015,6,7,23,0,113,633,29.633966064453148
2015,6,7,23,30,99,558,28.985925292968773
2015,6,8,0,0,82,459,28.337854003906273
2015,6,8,0,30,59,312,27.504052734375023
2015,6,8,1,0,27,109,26.670281982421898
2015,6,8,1,30,0,0,26.229272460937523
2015,6,8,2,0,0,0,25.788262939453148
2015,6,8,2,30,0,0,25.399499511718773
2015,6,8,3,0,0,0,25.010736083984398
2015,6,8,3,30,0,0,24.692895507812523
2015,6,8,4,0,0,0,24.375054931640648
2015,6,8,4,30,0,0,24.113824462890648
2015,6,8,5,0,0,0,23.852593994140648
2015,6,8,5,30,0,0,23.608300781250023
2015,6,8,6,0,0,0,23.364007568359398
2015,6,8,6,30,0,0,23.149468994140648
2015,6,8,7,0,0,0,22.934899902343773
2015,6,8,7,30,0,0,22.745263671875023
2015,6,8,8,0,0,0,22.555627441406273
2015,6,8,8,30,0,0,22.390740966796898
2015,6,8,9,0,0,0,22.225854492187523
2015,6,8,9,30,0,0,22.097528076171898
2015,6,8,10,0,0,0,21.969171142578148
2015,6,8,10,30,0,0,21.970819091796898
2015,6,8,11,0,0,0,21.972467041015648
2015,6,8,11,30,0,0,22.996087646484398
2015,6,8,12,0,35,161,24.019738769531273
2015,6,8,12,30,65,355,25.035363769531273
2015,6,8,13,0,86,492,26.050988769531273
2015,6,8,13,30,102,588,26.921746826171898
2015,6,8,14,0,115,658,27.792535400390648
2015,6,8,14,30,125,710,28.561029052734398
2015,6,8,15,0,302,279,29.329553222656273
2015,6,8,15,30,141,779,29.934930419921898
2015,6,8,16,0,391,270,30.540307617187523
2015,6,8,16,30,150,818,31.036096191406273
2015,6,8,17,0,154,831,31.531915283203148
2015,6,8,17,30,156,839,31.836053466796898
2015,6,8,18,0,157,843,32.14019165039065
2015,6,8,18,30,158,844,32.25142822265627
2015,6,8,19,0,157,841,32.3626647949219
2015,6,8,19,30,155,835,32.31142578125002
2015,6,8,20,0,153,824,32.26015625000002
2015,6,8,20,30,149,810,32.09853515625002
2015,6,8,21,0,144,790,31.936883544921898
2015,6,8,21,30,138,765,31.591821289062523
2015,6,8,22,0,131,732,31.246759033203148
2015,6,8,22,30,122,690,30.815850830078148
2015,6,8,23,0,112,634,30.384942626953148
2015,6,8,23,30,98,559,29.851373291015648
2015,6,9,0,0,81,460,29.317773437500023
2015,6,9,0,30,58,314,28.358117675781273
2015,6,9,1,0,27,112,27.398431396484398
2015,6,9,1,30,0,0,26.930505371093773
2015,6,9,2,0,0,0,26.462609863281273
2015,6,9,2,30,0,0,26.049157714843773
2015,6,9,3,0,0,0,25.635705566406273
2015,6,9,3,30,0,0,25.283197021484398
2015,6,9,4,0,0,0,24.930657958984398
2015,6,9,4,30,0,0,24.656518554687523
2015,6,9,5,0,0,0,24.382379150390648
2015,6,9,5,30,0,0,24.159020996093773
2015,6,9,6,0,0,0,23.935632324218773
2015,6,9,6,30,0,0,23.750512695312523
2015,6,9,7,0,0,0,23.565393066406273
2015,6,9,7,30,0,0,23.367120361328148
2015,6,9,8,0,0,0,23.168817138671898
2015,6,9,8,30,0,0,22.997613525390648
2015,6,9,9,0,0,0,22.826409912109398
2015,6,9,9,30,0,0,22.676446533203148
2015,6,9,10,0,0,0,22.526483154296898
2015,6,9,10,30,0,0,22.479211425781273
2015,6,9,11,0,0,0,22.431939697265648
2015,6,9,11,30,0,0,23.197320556640648
2015,6,9,12,0,34,155,23.962701416015648
2015,6,9,12,30,67,213,24.980554199218773
2015,6,9,13,0,84,481,25.998437500000023
2015,6,9,13,30,100,577,26.988000488281273
2015,6,9,14,0,113,647,27.977593994140648
2015,6,9,14,30,123,699,28.771966552734398
2015,6,9,15,0,131,739,29.566369628906273
2015,6,9,15,30,138,770,30.181695556640648
2015,6,9,16,0,143,793,30.797052001953148
2015,6,9,16,30,148,811,31.214196777343773
2015,6,9,17,0,151,824,31.631311035156273
2015,6,9,17,30,153,833,31.851007080078148
2015,6,9,18,0,155,837,32.0706726074219
2015,6,9,18,30,155,839,32.1456237792969
2015,6,9,19,0,155,836,32.2205749511719
2015,6,9,19,30,153,830,32.15236816406252
2015,6,9,20,0,150,821,32.08416137695315
2015,6,9,20,30,147,807,31.900048828125023
2015,6,9,21,0,142,788,31.715936279296898
2015,6,9,21,30,136,763,31.492120361328148
2015,6,9,22,0,129,730,31.268334960937523
2015,6,9,22,30,121,688,30.991418457031273
2015,6,9,23,0,110,633,30.714501953125023
2015,6,9,23,30,97,559,30.450402832031273
2015,6,10,0,0,80,460,30.186303710937523
2015,6,10,0,30,58,315,29.158929443359398
2015,6,10,1,0,27,115,28.131524658203148
2015,6,10,1,30,0,0,27.761651611328148
2015,6,10,2,0,0,0,27.391748046875023
2015,6,10,2,30,0,0,26.991387939453148
2015,6,10,3,0,0,0,26.590997314453148
2015,6,10,3,30,0,0,26.208886718750023
2015,6,10,4,0,0,0,25.826806640625023
2015,6,10,4,30,0,0,25.495446777343773
2015,6,10,5,0,0,0,25.164086914062523
2015,6,10,5,30,0,0,24.920037841796898
2015,6,10,6,0,0,0,24.675988769531273
2015,6,10,6,30,0,0,24.490197753906273
2015,6,10,7,0,0,0,24.304406738281273
2015,6,10,7,30,0,0,24.149255371093773
2015,6,10,8,0,0,0,23.994104003906273
2015,6,10,8,30,0,0,23.836022949218773
2015,6,10,9,0,0,0,23.677941894531273
2015,6,10,9,30,0,0,23.506555175781273
2015,6,10,10,0,0,0,23.335137939453148
2015,6,10,10,30,0,0,23.245019531250023
2015,6,10,11,0,0,0,23.154870605468773
2015,6,10,11,30,0,0,23.866021728515648
2015,6,10,12,0,34,158,24.577172851562523
2015,6,10,12,30,63,350,25.535577392578148
2015,6,10,13,0,84,485,26.494012451171898
2015,6,10,13,30,99,581,27.359887695312523
2015,6,10,14,0,112,651,28.225762939453148
2015,6,10,14,30,122,704,28.992974853515648
2015,6,10,15,0,130,744,29.760186767578148
2015,6,10,15,30,137,775,30.339807128906273
2015,6,10,16,0,142,798,30.919458007812523
2015,6,10,16,30,147,816,31.246759033203148
2015,6,10,17,0,150,829,31.574090576171898
2015,6,10,17,30,152,838,31.694573974609398
2015,6,10,18,0,154,842,31.815057373046898
2015,6,10,18,30,154,844,31.783837890625023
2015,6,10,19,0,153,841,31.752587890625023
2015,6,10,19,30,152,835,31.683770751953148
2015,6,10,20,0,149,825,31.614953613281273
2015,6,10,20,30,146,811,31.445153808593773
2015,6,10,21,0,141,792,31.275354003906273
2015,6,10,21,30,135,768,31.038568115234398
2015,6,10,22,0,128,736,30.801782226562523
2015,6,10,22,30,120,694,30.452264404296898
2015,6,10,23,0,109,639,30.102746582031273
2015,6,10,23,30,119,0,29.504754638671898
2015,6,11,0,0,80,0,28.906793212890648
2015,6,11,0,30,58,324,28.084893798828148
2015,6,11,1,0,28,121,27.262994384765648
2015,6,11,1,30,0,0,26.835015869140648
2015,6,11,2,0,0,0,26.407037353515648
2015,6,11,2,30,0,0,26.057519531250023
2015,6,11,3,0,0,0,25.708001708984398
2015,6,11,3,30,0,0,25.428216552734398
2015,6,11,4,0,0,0,25.148431396484398
2015,6,11,4,30,0,0,24.941766357421898
2015,6,11,5,0,0,0,24.735131835937523
2015,6,11,5,30,0,0,24.581048583984398
2015,6,11,6,0,0,0,24.426995849609398
2015,6,11,6,30,0,0,24.297509765625023
2015,6,11,7,0,0,0,24.168054199218773
2015,6,11,7,30,0,0,24.053460693359398
2015,6,11,8,0,0,0,23.938836669921898
2015,6,11,8,30,0,0,23.838922119140648
2015,6,11,9,0,0,0,23.738977050781273
2015,6,11,9,30,0,0,23.694085693359398
2015,6,11,10,0,0,0,23.649194335937523
2015,6,11,10,30,0,0,23.739739990234398
2015,6,11,11,0,0,0,23.830285644531273
2015,6,11,11,30,0,0,24.675775146484398
2015,6,11,12,0,34,163,25.521234130859398
2015,6,11,12,30,63,356,26.356561279296898
2015,6,11,13,0,83,491,27.191857910156273
2015,6,11,13,30,99,586,27.886285400390648
2015,6,11,14,0,111,655,28.580682373046898
2015,6,11,14,30,121,707,29.070977783203148
2015,6,11,15,0,129,746,29.561303710937523
2015,6,11,15,30,342,70,29.899896240234398
2015,6,11,16,0,141,799,30.238488769531273
2015,6,11,16,30,422,286,30.441491699218773
2015,6,11,17,0,425,353,30.644494628906273
2015,6,11,17,30,151,838,30.771417236328148
2015,6,11,18,0,428,419,30.898370361328148
2015,6,11,18,30,152,843,30.888024902343773
2015,6,11,19,0,152,841,30.877679443359398
2015,6,11,19,30,150,835,30.715142822265648
2015,6,11,20,0,148,826,30.552606201171898
2015,6,11,20,30,144,812,30.362390136718773
2015,6,11,21,0,140,794,30.172204589843773
2015,6,11,21,30,134,769,29.949945068359398
2015,6,11,22,0,127,738,29.727655029296898
2015,6,11,22,30,119,697,29.372674560546898
2015,6,11,23,0,109,642,29.017694091796898
2015,6,11,23,30,96,570,28.511956787109398
2015,6,12,0,0,79,472,28.006219482421898
2015,6,12,0,30,58,328,27.404260253906273
2015,6,12,1,0,28,126,26.802301025390648
2015,6,12,1,30,0,0,26.518243408203148
2015,6,12,2,0,0,0,26.234185791015648
2015,6,12,2,30,0,0,26.041802978515648
2015,6,12,3,0,0,0,25.849389648437523
2015,6,12,3,30,0,0,25.703424072265648
2015,6,12,4,0,0,0,25.557427978515648
2015,6,12,4,30,0,0,25.453607177734398
2015,6,12,5,0,0,0,25.349786376953148
2015,6,12,5,30,0,0,25.296746826171898
2015,6,12,6,0,0,0,25.243707275390648
2015,6,12,6,30,0,0,25.179071044921898
2015,6,12,7,0,0,0,25.114404296875023
2015,6,12,7,30,0,0,25.049005126953148
2015,6,12,8,0,0,0,24.983575439453148
2015,6,12,8,30,0,0,24.916986083984398
2015,6,12,9,0,0,0,24.850427246093773
2015,6,12,9,30,0,0,24.761956787109398
2015,6,12,10,0,0,0,24.673486328125023
2015,6,12,10,30,0,0,24.655419921875023
2015,6,12,11,0,0,0,24.637322998046898
2015,6,12,11,30,0,0,25.302270507812523
2015,6,12,12,0,34,161,25.967248535156273
2015,6,12,12,30,62,353,26.657281494140648
2015,6,12,13,0,82,488,27.347314453125023
2015,6,12,13,30,97,583,27.969964599609398
2015,6,12,14,0,110,652,28.592645263671898
2015,6,12,14,30,119,704,29.069573974609398
2015,6,12,15,0,127,744,29.546502685546898
2015,6,12,15,30,134,774,29.933374023437523
2015,6,12,16,0,376,65,30.320245361328148
2015,6,12,16,30,144,815,30.468041992187523
2015,6,12,17,0,147,828,30.615808105468773
2015,6,12,17,30,149,837,30.631341552734398
2015,6,12,18,0,151,842,30.646875000000023
2015,6,12,18,30,151,843,30.650842285156273
2015,6,12,19,0,151,842,30.654809570312523
2015,6,12,19,30,149,836,30.622186279296898
2015,6,12,20,0,147,827,30.589593505859398
2015,6,12,20,30,143,814,30.475366210937523
2015,6,12,21,0,139,796,30.361138916015648
2015,6,12,21,30,133,771,30.129266357421898
2015,6,12,22,0,126,740,29.897424316406273
2015,6,12,22,30,118,699,29.483575439453148
2015,6,12,23,0,108,645,29.069757080078148
2015,6,12,23,30,95,572,28.498803710937523
2015,6,13,0,0,79,474,27.927819824218773
2015,6,13,0,30,58,332,27.365960693359398
2015,6,13,1,0,29,130,26.804071044921898
2015,6,13,1,30,0,0,26.540979003906273
2015,6,13,2,0,0,0,26.277886962890648
2015,6,13,2,30,0,0,26.110040283203148
2015,6,13,3,0,0,0,25.942224121093773
2015,6,13,3,30,0,0,25.835137939453148
2015,6,13,4,0,0,0,25.728051757812523
2015,6,13,4,30,0,0,25.655816650390648
2015,6,13,5,0,0,0,25.583551025390648
2015,6,13,5,30,0,0,25.530694580078148
2015,6,13,6,0,0,0,25.477838134765648
2015,6,13,6,30,0,0,25.431207275390648
2015,6,13,7,0,0,0,25.384576416015648
2015,6,13,7,30,0,0,25.328363037109398
2015,6,13,8,0,0,0,25.272180175781273
2015,6,13,8,30,0,0,25.196038818359398
2015,6,13,9,0,0,0,25.119897460937523
2015,6,13,9,30,0,0,25.039208984375023
2015,6,13,10,0,0,0,24.958520507812523
2015,6,13,10,30,0,0,24.927301025390648
2015,6,13,11,0,0,0,24.896112060546898
2015,6,13,11,30,0,0,25.263696289062523
2015,6,13,12,0,19,0,25.631280517578148
2015,6,13,12,30,71,132,26.199853515625023
2015,6,13,13,0,114,178,26.768457031250023
2015,6,13,13,30,165,134,27.379083251953148
2015,6,13,14,0,109,653,27.989739990234398
2015,6,13,14,30,265,184,28.458367919921898
2015,6,13,15,0,127,744,28.926995849609398
2015,6,13,15,30,133,774,29.253533935546898
2015,6,13,16,0,139,797,29.580041503906273
2015,6,13,16,30,368,415,29.693627929687523
2015,6,13,17,0,470,179,29.807183837890648
2015,6,13,17,30,460,326,29.722253417968773
2015,6,13,18,0,428,432,29.637353515625023
2015,6,13,18,30,443,47,29.518212890625023
2015,6,13,19,0,249,13,29.399102783203148
2015,6,13,19,30,237,12,29.267877197265648
2015,6,13,20,0,278,14,29.136682128906273
2015,6,13,20,30,423,261,28.995294189453148
2015,6,13,21,0,387,92,28.853906250000023
2015,6,13,21,30,112,0,28.644952392578148
2015,6,13,22,0,216,11,28.435968017578148
2015,6,13,22,30,251,80,28.162194824218773
2015,6,13,23,0,196,274,27.888452148437523
2015,6,13,23,30,149,253,27.541619873046898
2015,6,14,0,0,79,470,27.194787597656273
2015,6,14,0,30,58,329,26.876977539062523
2015,6,14,1,0,29,130,26.559197998046898
2015,6,14,1,30,0,0,26.398706054687523
2015,6,14,2,0,0,0,26.238214111328148
2015,6,14,2,30,0,0,26.119927978515648
2015,6,14,3,0,0,0,26.001611328125023
2015,6,14,3,30,0,0,25.942803955078148
2015,6,14,4,0,0,0,25.884027099609398
2015,6,14,4,30,0,0,25.840386962890648
2015,6,14,5,0,0,0,25.796777343750023
2015,6,14,5,30,0,0,25.759606933593773
2015,6,14,6,0,0,0,25.722436523437523
2015,6,14,6,30,0,0,25.645837402343773
2015,6,14,7,0,0,0,25.569238281250023
2015,6,14,7,30,0,0,25.512994384765648
2015,6,14,8,0,0,0,25.456719970703148
2015,6,14,8,30,0,0,25.395227050781273
2015,6,14,9,0,0,0,25.333703613281273
2015,6,14,9,30,0,0,25.278344726562523
2015,6,14,10,0,0,0,25.222985839843773
2015,6,14,10,30,0,0,25.202111816406273
2015,6,14,11,0,0,0,25.181268310546898
2015,6,14,11,30,0,0,25.338769531250023
2015,6,14,12,0,4,0,25.496301269531273
2015,6,14,12,30,13,0,25.807855224609398
2015,6,14,13,0,4,0,26.119409179687523
2015,6,14,13,30,10,0,26.508874511718773
2015,6,14,14,0,107,0,26.898370361328148
2015,6,14,14,30,43,0,27.290917968750023
2015,6,14,15,0,57,0,27.683496093750023
2015,6,14,15,30,217,9,27.924737548828148
2015,6,14,16,0,327,30,28.166009521484398
2015,6,14,16,30,414,311,28.285241699218773
2015,6,14,17,0,394,415,28.404473876953148
2015,6,14,17,30,147,832,28.537774658203148
2015,6,14,18,0,429,437,28.671044921875023
2015,6,14,18,30,433,407,28.676385498046898
2015,6,14,19,0,148,837,28.681695556640648
2015,6,14,19,30,465,314,28.660302734375023
2015,6,14,20,0,379,479,28.638909912109398
2015,6,14,20,30,347,29,28.541741943359398
2015,6,14,21,0,377,303,28.444604492187523
2015,6,14,21,30,131,766,28.315270996093773
2015,6,14,22,0,125,735,28.185937500000023
2015,6,14,22,30,116,694,27.989038085937523
2015,6,14,23,0,106,641,27.792108154296898
2015,6,14,23,30,94,569,27.414727783203148
2015,6,15,0,0,78,471,27.037347412109398
2015,6,15,0,30,58,331,26.632806396484398
2015,6,15,1,0,29,132,26.228265380859398
2015,6,15,1,30,0,0,26.012048339843773
2015,6,15,2,0,0,0,25.795861816406273
2015,6,15,2,30,0,0,25.664910888671898
2015,6,15,3,0,0,0,25.533959960937523
2015,6,15,3,30,0,0,25.440942382812523
2015,6,15,4,0,0,0,25.347894287109398
2015,6,15,4,30,0,0,25.264764404296898
2015,6,15,5,0,0,0,25.181604003906273
2015,6,15,5,30,0,0,25.101800537109398
2015,6,15,6,0,0,0,25.022027587890648
2015,6,15,6,30,0,0,24.944940185546898
2015,6,15,7,0,0,0,24.867852783203148
2015,6,15,7,30,0,0,24.799615478515648
2015,6,15,8,0,0,0,24.731378173828148
2015,6,15,8,30,0,0,24.631097412109398
2015,6,15,9,0,0,0,24.530847167968773
2015,6,15,9,30,0,0,24.437066650390648
2015,6,15,10,0,0,0,24.343286132812523
2015,6,15,10,30,0,0,24.332727050781273
2015,6,15,11,0,0,0,24.322167968750023
2015,6,15,11,30,0,0,24.706567382812523
2015,6,15,12,0,9,0,25.090936279296898
2015,6,15,12,30,25,0,25.622033691406273
2015,6,15,13,0,116,91,26.153131103515648
2015,6,15,13,30,113,499,26.697412109375023
2015,6,15,14,0,202,275,27.241693115234398
2015,6,15,14,30,117,698,27.703729248046898
2015,6,15,15,0,125,737,28.165795898437523
2015,6,15,15,30,132,767,28.580255126953148
2015,6,15,16,0,402,131,28.994683837890648
2015,6,15,16,30,141,808,29.176904296875023
2015,6,15,17,0,442,312,29.359124755859398
2015,6,15,17,30,391,385,29.350885009765648
2015,6,15,18,0,452,55,29.342645263671898
2015,6,15,18,30,500,115,29.215783691406273
2015,6,15,19,0,456,58,29.088922119140648
2015,6,15,19,30,377,27,28.965234375000023
2015,6,15,20,0,434,329,28.841516113281273
2015,6,15,20,30,357,434,28.709069824218773
2015,6,15,21,0,219,9,28.576623535156273
2015,6,15,21,30,245,553,28.422723388671898
2015,6,15,22,0,299,82,28.268792724609398
2015,6,15,22,30,259,126,28.048852539062523
2015,6,15,23,0,208,123,27.828881835937523
2015,6,15,23,30,153,219,27.448571777343773
2015,6,16,0,0,108,186,27.068261718750023
2015,6,16,0,30,67,121,26.652673339843773
2015,6,16,1,0,27,32,26.237084960937523
2015,6,16,1,30,0,0,26.018792724609398
2015,6,16,2,0,0,0,25.800531005859398
2015,6,16,2,30,0,0,25.581079101562523
2015,6,16,3,0,0,0,25.361657714843773
2015,6,16,3,30,0,0,25.186547851562523
2015,6,16,4,0,0,0,25.011437988281273
2015,6,16,4,30,0,0,24.882867431640648
2015,6,16,5,0,0,0,24.754296875000023
2015,6,16,5,30,0,0,24.650140380859398
2015,6,16,6,0,0,0,24.545953369140648
2015,6,16,6,30,0,0,24.453820800781273
2015,6,16,7,0,0,0,24.361718750000023
2015,6,16,7,30,0,0,24.295465087890648
2015,6,16,8,0,0,0,24.229241943359398
2015,6,16,8,30,0,0,24.188867187500023
2015,6,16,9,0,0,0,24.148492431640648
2015,6,16,9,30,0,0,24.127832031250023
2015,6,16,10,0,0,0,24.107202148437523
2015,6,16,10,30,0,0,24.112237548828148
2015,6,16,11,0,0,0,24.117242431640648
2015,6,16,11,30,0,0,24.299035644531273
2015,6,16,12,0,30,180,24.480828857421898
2015,6,16,12,30,61,335,24.797113037109398
2015,6,16,13,0,111,39,25.113397216796898
2015,6,16,13,30,84,0,25.547998046875023
2015,6,16,14,0,175,15,25.982598876953148
2015,6,16,14,30,213,19,26.406091308593773
2015,6,16,15,0,314,192,26.829583740234398
2015,6,16,15,30,360,129,27.140222167968773
2015,6,16,16,0,367,56,27.450830078125023
2015,6,16,16,30,436,217,27.692468261718773
2015,6,16,17,0,466,216,27.934075927734398
2015,6,16,17,30,491,170,28.071527099609398
2015,6,16,18,0,503,189,28.208978271484398
2015,6,16,18,30,502,122,28.200189208984398
2015,6,16,19,0,471,72,28.191369628906273
2015,6,16,19,30,390,31,28.046929931640648
2015,6,16,20,0,240,12,27.902459716796898
2015,6,16,20,30,242,11,27.717614746093773
2015,6,16,21,0,170,4,27.532800292968773
2015,6,16,21,30,142,0,27.313439941406273
2015,6,16,22,0,81,0,27.094110107421898
2015,6,16,22,30,46,0,26.879052734375023
2015,6,16,23,0,9,0,26.663995361328148
2015,6,16,23,30,94,0,26.442468261718773
2015,6,17,0,0,97,2,26.220941162109398
2015,6,17,0,30,54,0,26.045129394531273
2015,6,17,1,0,18,0,25.869287109375023
2015,6,17,1,30,0,0,25.829400634765648
2015,6,17,2,0,0,0,25.789544677734398
2015,6,17,2,30,0,0,25.831170654296898
2015,6,17,3,0,0,0,25.872827148437523
2015,6,17,3,30,0,0,25.907037353515648
2015,6,17,4,0,0,0,25.941278076171898
2015,6,17,4,30,0,0,25.925683593750023
2015,6,17,5,0,0,0,25.910119628906273
2015,6,17,5,30,0,0,25.873651123046898
2015,6,17,6,0,0,0,25.837213134765648
2015,6,17,6,30,0,0,25.761987304687523
2015,6,17,7,0,0,0,25.686761474609398
